generator,smiles,valid,tanimoto,QED,SA,lipinski_pass,MW,cLogP,AlertFree,LipinskiPass,PredAffinity
fragment_swap,CCc1ccccc1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(C)n2)s1,1,0.7066666666666667,0.4643487455671972,2.588249466450751,1,467.59900000000033,2.9141200000000014,1,1,11.476624488830566
fragment_swap,Cc1nccc(Nc2nc(N)c(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.43209876543209874,0.6412378622256901,2.52034508233049,1,374.857,3.781440000000001,1,1,11.46391487121582
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3C)s2)cc(N2CCN(CCO)C(O)C2)n1,1,0.6097560975609756,0.41071565664904686,3.3024866695089674,1,469.57100000000025,1.9785399999999997,1,1,11.449966430664062
fragment_swap,Cc1ccc(C)c(NC(=O)c2cnc(Nc3cc(N4CCN(CCO)CC4)nc(C)n3)s2)c1,1,0.7162162162162162,0.4869840954644289,2.5863986558727508,1,467.59900000000033,2.968560000000001,1,1,11.447755813598633
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3Cl)s2)cc(N2CCN(CCO)C(N)C2)n1,1,0.6265060240963856,0.3949686730050705,3.325400581129262,1,489.0050000000003,2.2899200000000004,1,1,11.434478759765625
fragment_swap,Cc1nccc(N(O)c2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.43209876543209874,0.6699364851473383,2.8451264010118074,1,375.84100000000007,3.982940000000002,0,1,11.408380508422852
fragment_swap,NCc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)ncn2)s1,1,0.6582278481012658,0.3760899182943116,2.7958514097705898,1,489.00500000000034,2.1554,1,1,11.40213394165039
fragment_swap,Cc1ncc(O)c(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.5333333333333333,0.6389491448929875,2.6489956317810393,1,375.84100000000007,3.904840000000001,1,1,11.386579513549805
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCN)CC2)n1,1,0.8714285714285714,0.46608940185860454,2.683778361273733,1,487.03300000000036,3.2799400000000007,1,1,11.382749557495117
fragment_swap,CCc1nccc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.5526315789473685,0.6900404782166466,2.5044241505861766,1,373.86899999999997,4.453220000000003,1,1,11.381173133850098
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3Cl)s2)cc(N2CCN(CCO)C(C)C2)n1,1,0.6341463414634146,0.465298828652022,3.152638879001602,1,488.0170000000003,3.393620000000002,1,1,11.3750638961792
fragment_swap,Cc1nccc(Nc2ncc(C(=O)Nc3c(Cl)ccc(O)c3C)s2)n1,1,0.45569620253164556,0.6389491448929876,2.681251236176644,1,375.84100000000007,3.904840000000001,1,1,11.340025901794434
fragment_swap,Cc1nc(Nc2nc(N)cs2)cc(N2CCN(CCO)CC2)n1,1,0.49333333333333335,0.7328802061610533,2.6497943184283805,1,335.4370000000002,0.6816199999999999,1,1,11.328224182128906
fragment_swap,Cc1nc(Nc2nccs2)cc(N2CCN(CC(C)O)CC2)n1,1,0.3950617283950617,0.8575337203436189,2.983721165571515,1,334.44900000000007,1.4879199999999997,1,1,11.319332122802734
fragment_swap,Cc1nc(Nc2nc(N)c(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1,1,0.5679012345679012,0.45960594786897185,2.7411958364695312,1,458.9790000000002,3.191040000000001,1,1,11.317496299743652
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C(CN)C1,1,0.6707317073170732,0.45017772882228724,3.3221957018039134,0,501.0600000000003,3.6684400000000013,1,0,11.316291809082031
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(C)N)CC2)n1,1,0.7567567567567568,0.4838928751602291,3.2103227763671054,1,487.0330000000003,3.625940000000001,1,1,11.260159492492676
fragment_swap,Cc1nc(N)cc(N2CCN(CCO)CC2CCl)n1,1,0.2857142857142857,0.763582012341845,3.264308182803818,1,285.77899999999994,0.08892000000000033,0,1,11.251425743103027
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3C)s2)cc(N2CCN(CC(O)O)CC2)n1,1,0.6363636363636364,0.38420821616327994,2.690110767165713,1,469.57100000000025,1.9785399999999997,0,1,11.251218795776367
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CO)CC2)n1,1,0.8823529411764706,0.5004836353923493,2.7300386654728594,1,473.9900000000003,3.271040000000001,1,1,11.243175506591797
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3Cl)s2)cc(N2CCN(CC(O)O)CC2)n1,1,0.6623376623376623,0.36957883243912365,2.7133133858236516,1,489.98900000000026,2.3235200000000003,0,1,11.239616394042969
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNC(C)C2)n1,1,0.7012987012987013,0.5325935056716435,3.2087385927035745,1,457.9910000000002,3.997340000000002,1,1,11.230081558227539
fragment_swap,Cc1nc(N)cc(N2CCN(CCO)CC2C)n1,1,0.2804878048780488,0.7789336581811073,3.0292541892189657,1,251.33399999999997,-0.12997999999999998,1,1,11.224737167358398
fragment_swap,CNc1ncc(C(=O)Nc2c(C)cccc2Cl)s1,1,0.5217391304347826,0.9065212823439884,2.2450606567611455,1,281.768,3.3989200000000013,1,1,11.1991548538208
fragment_swap,OCCN1CCN(c2cc(Nc3nccs3)nc(CO)n2)CC1,1,0.4050632911392405,0.692143871900175,2.65951818858807,1,336.42100000000016,0.28329999999999933,1,1,11.194934844970703
fragment_swap,Cc1nc(N)cc(N2CCN(CCO)C(N)C2)n1,1,0.2804878048780488,0.6181362577512218,3.3536335738343492,1,252.32199999999997,-1.2336799999999977,1,1,11.185140609741211
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CCO)C(C)C2)n1,1,0.4578313253012048,0.7428288957456816,3.368647048157756,1,362.4590000000001,1.30042,0,1,11.157886505126953
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)ccc(C)c3Cl)s2)cc(N2CCNCC2)n1,1,0.631578947368421,0.5340638809549806,2.8112447875184827,1,457.99100000000016,3.9172600000000024,1,1,11.155170440673828
fragment_swap,Cc1nc(N)cc(N2CCN(C(C)CO)CC2)n1,1,0.2625,0.7789336581811073,2.8960957276805033,1,251.33399999999997,-0.12997999999999998,1,1,11.15240478515625
fragment_swap,Cc1nc(N2CCN(CCO)CC2)cc(N(O)c2ncc(C(=O)Nc3ccccc3C)s2)n1,1,0.5421686746987951,0.44846658569531933,2.857661012664895,1,469.57100000000014,2.44384,0,1,11.151680946350098
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3CO)s2)cc(N2CCN(CCO)CC2)n1,1,0.7066666666666667,0.3907916135750027,2.641133029203788,1,469.5710000000003,1.8440199999999998,1,1,11.150506973266602
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CCO)CC2N)n1,1,0.4523809523809524,0.6178561404959235,3.5744574490244947,1,363.4470000000001,0.1967199999999999,0,1,11.114340782165527
fragment_swap,Cc1nc(N)cc(N2CCN(CC(O)O)CC2)n1,1,0.2987012987012987,0.5818626403585178,2.569703118299607,1,253.30599999999998,-1.2000799999999996,0,1,11.112234115600586
fragment_swap,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CC(O)O)CC3)ncn2)s1,1,0.6883116883116883,0.36957883243912365,2.7829124038269253,1,489.9890000000003,2.3235200000000003,0,1,11.105353355407715
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3N)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.3853568430695692,2.719334989751639,1,468.58700000000033,2.2423400000000004,0,1,11.096049308776855
fragment_swap,CCC1CN(CC)CCN1c1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,1,0.6875,0.4661998527280594,3.274515894111606,0,500.07200000000023,5.119740000000004,1,0,11.083198547363281
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CC(O)O)CC2)n1,1,0.47435897435897434,0.4892714065448069,2.9220280509112033,1,364.4310000000001,0.23031999999999997,0,1,11.064065933227539
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CCO)C(N)C2)n1,1,0.4523809523809524,0.6178561404959234,3.5973738087211364,1,363.4470000000001,0.1967199999999999,0,1,11.062851905822754
fragment_swap,CCCC1CN(CCO)CCN1c1cc(Nc2ncc(C(N)=O)s2)nc(C)n1,1,0.49411764705882355,0.6021229542804984,3.3665063312587504,1,405.5280000000002,1.3670199999999992,1,1,11.059313774108887
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(N)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8591549295774648,0.37013031193919965,2.73843089809861,1,489.0050000000003,2.587320000000001,0,1,11.05774974822998
fragment_swap,Cc1nc(Nc2nccs2)cc(N2CCN(CCO)C(N)C2)n1,1,0.38823529411764707,0.7206450909666545,3.3860106760610256,1,335.43700000000007,0.38421999999999995,1,1,11.049429893493652
fragment_swap,Cc1nc(Nc2ncc(C(N)=O)s2)cc(N2CCN(CCO)CC2CCO)n1,1,0.5060240963855421,0.47376769156693976,3.3976391452801735,1,407.5000000000002,-0.05068,1,1,11.046128273010254
fragment_swap,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCNCC3)nc(CO)n2)s1,1,0.6883116883116883,0.4445000492097065,2.813780108096781,1,459.9630000000003,2.7927200000000005,1,1,11.042980194091797
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C)C(N)C2)n1,1,0.7466666666666667,0.5184409096972158,3.328021736392219,1,473.00600000000026,3.2358400000000005,1,1,11.033452987670898
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C(C)C1,1,0.6962025316455697,0.5215401536505281,3.2049540418757907,1,486.04500000000024,4.729640000000003,1,1,11.026297569274902
fragment_swap,Cc1nc(Nc2nccs2)cc(N2CCN(C(N)CO)CC2)n1,1,0.37349397590361444,0.7206450909666544,3.2809099767603254,1,335.4370000000001,0.3842199999999995,1,1,11.006710052490234
fragment_swap,Cc1nc(Nc2ncc(C(=O)N(N)c3ccccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7012987012987013,0.2607474999398828,2.908601601862932,1,489.0050000000003,2.27332,0,1,10.992908477783203
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(C(N)CO)CC2)n1,1,0.43902439024390244,0.6178561404959235,3.4996745671176708,1,363.4470000000001,0.19671999999999995,0,1,10.984251976013184
fragment_swap,Cc1nc(Nc2nccs2)cc(N2CCN(CCO)CC2CS)n1,1,0.38372093023255816,0.667158789119378,3.410520490293992,1,366.5160000000001,1.3978199999999996,0,1,10.956615447998047
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2O)n1,1,0.65,0.46003786328404933,3.371547333962316,1,459.9630000000002,2.9272400000000007,1,1,10.952016830444336
fragment_swap,Cc1nc(N2CCN(C)CC2)cc(N(O)c2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.5875,0.5407307023217425,2.9384094347036296,1,473.9900000000002,3.7347400000000013,0,1,10.951010704040527
fragment_swap,Cc1nc(CS)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,1,0.6438356164383562,0.5391092489909447,2.7524143155964325,1,405.9360000000001,4.629040000000001,0,1,10.940743446350098
fragment_swap,CCN1CCN(c2cc(Nc3nc(O)c(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,1,0.6410256410256411,0.47783721969134707,2.746475288574299,1,488.0170000000003,4.046740000000002,1,1,10.940255165100098
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(Cl)ccc(C)c4C)s3)nc(C)n2)CC1,1,0.7066666666666667,0.5251302292372773,2.7222579188472515,1,486.0450000000003,4.649560000000003,1,1,10.93582820892334
fragment_swap,CCN1CCN(c2nc(C)nc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)c2O)CC1,1,0.620253164556962,0.47783721969134707,2.80938298088199,1,488.0170000000003,4.0467400000000024,1,1,10.889979362487793
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(Cl)ccc(N)c4C)s3)nc(C)n2)CC1,1,0.6666666666666666,0.4491953925232369,2.799638564008541,1,487.0330000000003,3.9233400000000023,0,1,10.8875093460083
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C)CC2O)n1,1,0.6794871794871795,0.5180414609894025,3.3658586594691426,1,473.99000000000024,3.2694400000000017,1,1,10.876641273498535
fragment_swap,Cc1nc(Nc2ncc(C(N)=O)s2)cc(N2CCN(CCO)CC2CN)n1,1,0.5060240963855421,0.49059583355783637,3.410169316158191,1,392.4890000000002,-0.47437999999999864,1,1,10.856280326843262
fragment_swap,Cc1nc(N2CCN(CCO)CC2)cc(N(C)c2ncc(C=O)s2)n1,1,0.39759036144578314,0.7600384092505857,2.9414321679209543,1,362.45900000000006,0.9362199999999994,0,1,10.84984302520752
fragment_swap,Cc1nc(Nc2ncc(C(N)=O)s2)cc(N2CCN(CCO)CC2CO)n1,1,0.5121951219512195,0.4924394129508076,3.391369518587341,1,393.4730000000002,-0.44077999999999967,1,1,10.843548774719238
fragment_swap,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3CO)ncn2)s1,1,0.6585365853658537,0.3660667039203022,3.327034837410575,0,504.01600000000036,2.3660200000000007,1,0,10.775572776794434
fragment_swap,CCc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C)CC2)n1,1,0.72,0.5565753321260527,2.671367490493992,1,472.0180000000003,4.205020000000004,1,1,10.75559139251709
fragment_swap,Cc1nc(N)c(C)c(N2CCN(CCO)CC2)n1,1,0.30666666666666664,0.7737276832846107,2.3905532721457607,1,251.33399999999995,-0.2100599999999997,1,1,10.745081901550293
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)ccc(N)c4Cl)s3)nc(C)n2)CC1,1,0.6666666666666666,0.4491953925232369,2.844946752594149,1,487.03300000000024,3.9233400000000023,0,1,10.738024711608887
fragment_swap,Cc1nc(N2CCN(CCO)CC2)cc(N(N)c2ncc(C(N)=O)s2)n1,1,0.43902439024390244,0.4469679825857155,3.030016423077992,1,378.4620000000001,-0.5334799999999984,0,1,10.732118606567383
fragment_swap,CCN1CCN(c2cc(Nc3nc(C)c(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,1,0.6493506493506493,0.5251302292372771,2.571654941179755,1,486.0450000000003,4.649560000000003,1,1,10.724630355834961
fragment_swap,Cc1nc(Nc2ncc(C(N)=O)s2)c(O)c(N2CCN(CCO)CC2)n1,1,0.475,0.5413820429416056,2.8913196896744093,1,379.44600000000025,-0.09608000000000039,1,1,10.700140953063965
fragment_swap,CCc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(C)CC3)nc(C)n2)s1,1,0.7297297297297297,0.5565753321260527,2.670641708583597,1,472.0180000000003,4.205020000000003,1,1,10.684041023254395
fragment_swap,Cc1nccc(Nc2ncc(C(=O)Nc3c(Cl)cccc3CO)s2)n1,1,0.5324675324675324,0.6316986338424981,2.6069461440856365,1,375.84100000000007,3.3831200000000012,1,1,10.683455467224121
fragment_swap,Cc1c(O)ccc(Cl)c1NC(=O)c1cnc(N)s1,1,0.3291139240506329,0.7904030154326563,2.546496116729749,1,283.73999999999995,2.6450199999999997,1,1,10.669903755187988
fragment_swap,CCc1nc(Nc2ncc(C(N)=O)s2)cc(N2CCN(CCO)CC2)n1,1,0.5454545454545454,0.6360896461621882,2.720864000898173,1,377.4740000000003,0.45229999999999954,1,1,10.616799354553223
fragment_swap,CCc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CCO)CC2)n1,1,0.4810126582278481,0.7089691060159419,2.8005339284843362,1,362.45900000000023,1.1658999999999997,0,1,10.598210334777832
fragment_swap,Cc1ccc(O)c(Cl)c1NC(=O)c1cnc(N)s1,1,0.3291139240506329,0.7904030154326563,2.56788136005785,1,283.74,2.6450199999999997,1,1,10.522616386413574
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2C#N)n1,1,0.6265060240963856,0.5201744053075962,3.469017476037191,1,468.9740000000002,3.5010200000000014,1,1,10.515789985656738
fragment_swap,CCN1CCN(c2cc(Nc3ncc(C(=O)N(C)c4c(C)cccc4Cl)s3)nc(C)n2)CC1,1,0.6329113924050633,0.5551817643213408,2.8022336012293856,1,486.0450000000003,4.365440000000003,1,1,10.51413631439209
fragment_swap,Cc1nc(Nc2ncc(C(=O)Nc3ccccc3Cl)s2)cc(N2CCN(CCO)CC2C#N)n1,1,0.611764705882353,0.4496188825454323,3.3949595003764763,1,499.0000000000003,2.8973000000000013,1,1,10.479605674743652
fragment_swap,Cc1ccc(Cl)c(NC(=O)c2cnc(N)s2)c1C,1,0.35064935064935066,0.8877536485837152,2.402515896949529,1,281.76800000000003,3.247840000000001,1,1,10.464077949523926
fragment_swap,Cc1cccc(Cl)c1NC(=O)c1cnc(NN)s1,1,0.5142857142857142,0.5971287312688742,2.3534151182996084,1,282.75600000000003,2.6428199999999995,0,1,10.43962287902832
fragment_swap,Cc1nc(Nc2ncc(C=O)s2)cc(N2CCN(CCO)CC2C#N)n1,1,0.4418604651162791,0.7088197587377622,3.6558820406325,1,373.4420000000001,0.8040999999999998,0,1,10.427136421203613
fragment_swap,NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(CO)n2)s1,1,0.5394736842105263,0.4952085705398459,2.808167743101915,1,379.44600000000014,-0.6178000000000006,1,1,10.414074897766113
fragment_swap,NCc1cccc(Cl)c1NC(=O)c1cnc(N)s1,1,0.358974358974359,0.8032974197599179,2.509369887530376,1,282.756,2.0897,1,1,10.372396469116211
fragment_swap,Cc1ccc(CCN)c(Cl)c1NC(=O)c1cnc(N)s1,1,0.3253012048192771,0.8081317962423492,2.6159258653215076,1,310.81000000000006,2.44062,1,1,10.363412857055664
fragment_swap,CCCc1ccc(C)c(NC(=O)c2cnc(N)s2)c1Cl,1,0.3253012048192771,0.8998971428065573,2.518934816370459,1,309.822,3.8919200000000025,1,1,10.321880340576172
fragment_swap,Cc1ccc(CF)c(Cl)c1NC(=O)c1cnc(N)s1,1,0.32926829268292684,0.9123439545258216,2.7561391802109068,1,299.75800000000004,3.408920000000001,1,1,10.295031547546387
fragment_swap,Cc1cccc(Cl)c1NC(=O)c1sc(N)nc1N,1,0.3684210526315789,0.7887151417354745,2.316768644202277,1,282.75600000000003,2.5216199999999995,1,1,10.256694793701172
random_edit,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(N)n2)s1,1,0.8591549295774648,0.3956664842618062,2.6787068391788065,1,489.0050000000004,2.58732,1,1,12.362678527832031
random_edit,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(O)n2)s1,1,0.8714285714285714,0.39579806144195584,2.824932534759821,1,489.9890000000004,2.7107200000000016,1,1,11.903279304504395
random_edit,Cc1nc(Cc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7432432432432432,0.529319984127348,2.7241516836959914,1,487.0290000000003,3.1607400000000014,1,1,11.526501655578613
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CNO)CC2)n1,1,0.8309859154929577,0.3713578228915942,2.9010245151198877,1,489.0050000000003,3.2575400000000005,0,1,11.455717086791992
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(O)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8714285714285714,0.3702533971755542,2.769595055218087,1,489.9890000000003,2.710720000000001,0,1,11.399724960327148
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCN)CC2)n1,1,0.8714285714285714,0.46608940185860454,2.683778361273733,1,487.03300000000036,3.2799400000000007,1,1,11.382749557495117
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3Br)s2)cc(N2CCN(CCO)CC2)n1,1,0.8591549295774648,0.40677325219134614,2.7585034021902644,0,552.8860000000001,3.7676200000000026,1,0,11.35810661315918
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(S)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8591549295774648,0.36236147194899093,2.890554466020051,0,506.0570000000003,3.293820000000002,0,0,11.34755802154541
random_edit,Cc1nc(Oc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7236842105263158,0.521437264365794,2.7692238604554014,1,489.0010000000003,3.3622400000000026,1,1,11.327529907226562
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Br)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.4253036351177006,2.7330898179022114,0,532.4680000000002,3.422640000000002,1,0,11.323786735534668
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCS)CC2)n1,1,0.8714285714285714,0.4153405886646188,2.7923984922066314,0,504.0850000000003,4.251040000000002,0,0,11.299344062805176
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CSO)CC2)n1,1,0.8309859154929577,0.4002716661137997,2.956466577313014,0,506.0570000000003,4.484940000000003,0,0,11.26343822479248
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3F)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.4830809559641501,2.7045962008809354,1,471.5620000000003,2.79924,1,1,11.260902404785156
random_edit,Cc1nc(Sc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7236842105263158,0.4700208488956895,2.793460521666532,0,505.06900000000036,3.721140000000003,1,0,11.254429817199707
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(F)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8591549295774648,0.4625459384233941,2.7024132221575297,1,491.9800000000003,3.1442200000000016,1,1,11.250537872314453
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(NCO)CC2)n1,1,0.8055555555555556,0.3720336638334797,2.976798328540509,1,489.0050000000003,2.77564,0,1,11.233649253845215
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.9242424242424242,0.44425151329491336,2.6661333530904265,0,508.43500000000034,3.658520000000003,1,0,11.213103294372559
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3O)s2)cc(N2CCN(CCO)CC2)n1,1,0.8428571428571429,0.385738193452081,2.7327407180658767,1,469.5710000000003,2.3657399999999997,0,1,11.184073448181152
random_edit,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(F)n2)s1,1,0.8714285714285714,0.43269339022806635,2.7607173138105594,1,491.98000000000036,3.1442200000000016,1,1,11.177139282226562
random_edit,Cc1nc(Nc2ncc(C(=O)Cc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7567567567567568,0.46716257557077256,2.794940881731998,1,487.0290000000003,3.486640000000002,1,1,11.15432071685791
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3S)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.37868182090810076,2.871001929195174,1,485.6390000000003,2.9488400000000015,0,1,11.153807640075684
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(OCO)CC2)n1,1,0.8194444444444444,0.42997749959679016,2.9956261517810994,1,489.9890000000003,3.2026400000000006,0,1,11.12556266784668
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(COO)CC2)n1,1,0.8194444444444444,0.3365584605202667,2.8878868719120305,1,489.9890000000003,3.768340000000001,0,1,11.117986679077148
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3C)s2)cc(N2CCN(CCO)CC2)n1,1,0.8939393939393939,0.4869840954644289,2.6186543023539297,1,467.59900000000033,2.968560000000001,1,1,11.11449146270752
random_edit,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(S)n2)s1,1,0.8591549295774648,0.286130514963762,2.8982405543997576,0,506.05700000000036,3.2938200000000015,0,0,11.113058090209961
random_edit,Cc1nc(Nc2ncc(C(=S)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.4157554270272371,2.895385889915305,0,504.0850000000003,3.8488400000000027,0,0,11.105809211730957
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3N)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.3853568430695692,2.719334989751639,1,468.58700000000033,2.2423400000000004,0,1,11.096049308776855
random_edit,C=C(Nc1c(C)cccc1Cl)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(C)n2)s1,1,0.8428571428571429,0.43829478091803586,2.9113958735486936,1,486.04500000000036,4.144040000000003,1,1,11.064972877502441
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(N)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8591549295774648,0.3701303119391999,2.73843089809861,1,489.0050000000003,2.587320000000001,0,1,11.05774974822998
random_edit,Cc1nc(Nc2ncc(C(=O)Oc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.7466666666666667,0.3826356344704066,2.749027624776188,1,489.00100000000026,3.2804400000000022,0,1,11.007977485656738
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(SCO)CC2)n1,1,0.8055555555555556,0.3250480705582025,3.096817968475044,0,506.0570000000003,3.919240000000002,0,0,10.996729850769043
random_edit,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(Br)n2)s1,1,0.8591549295774648,0.3805202530687012,2.8327541386878075,0,552.8860000000003,3.7676200000000017,1,0,10.992088317871094
random_edit,Cc1nc(Nc2ncc(C(=N)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.8309859154929577,0.2962478685792699,2.957686217247547,1,487.0330000000003,3.4987100000000018,0,1,10.959406852722168
random_edit,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCl)CC2)n1,1,0.8840579710144928,0.4546614553502057,2.706069195970951,0,506.46300000000036,4.560040000000003,0,0,10.951826095581055
