ident,role,label,model_pred,corr_to_mean_profile,profile_max,profile_entropy
C14665658,decoy,0,11.449673652648926,0.9764475020329724,0.004953555762767792,6.908781608838041
C39325229,decoy,0,11.167070388793944,0.9648752613166486,0.004060596693307161,6.909863288080553
C21169331,decoy,0,11.144335746765137,0.9703852381448443,0.003773571690544486,6.85820914635839
C40169898,decoy,0,11.406378746032717,0.9654190622077665,0.0027899148408323526,6.933406433714291
C61676570,decoy,0,10.913307189941406,0.9643165542491865,0.004491468891501427,6.918819961265326
C10355088,decoy,0,11.40634536743164,0.9746454505345752,0.003370329737663269,6.908411191628042
C49962811,decoy,0,11.698897361755373,0.9635706391401075,0.004290924873203039,6.949698433588755
C35759047,decoy,0,10.60324764251709,0.9893790577223966,0.0037113456055521965,6.8678728495217705
C44981830,decoy,0,11.707489967346191,0.9721308122238108,0.005077951587736607,6.80395406844974
C66076817,decoy,0,10.251747131347656,0.9936055551282276,0.0032304544001817703,6.911505871255651
C05452134,decoy,0,10.931038856506348,0.954539893738466,0.003280049189925194,6.8633494579675025
C35746698,decoy,0,11.63797378540039,0.9693427006435915,0.0045652128756046295,6.933422069053959
C12572362,decoy,0,11.966739654541016,0.9920484269828918,0.003496587974950671,6.916566327391611
C60031972,decoy,0,10.763361930847168,0.867010968295285,0.003117231884971261,6.912476505882297
C07684049,decoy,0,11.149566650390623,0.9796732148804156,0.004502830095589161,6.911432753638674
C13430169,decoy,0,12.05209732055664,0.986655253042752,0.0041536674834787846,6.918933801275166
C13122227,decoy,0,11.715886116027832,0.9708113313209569,0.0034075735602527857,6.867801806961999
C02062681,decoy,0,11.8941011428833,0.9602690505934596,0.005893567111343145,6.871301388054694
C52121111,decoy,0,10.94804573059082,0.981985205787503,0.004291776567697525,6.850623912991386
C13917353,decoy,0,11.577980041503906,0.9807375903511248,0.004824201576411724,6.890600774495233
C23576328,decoy,0,10.85416316986084,0.9286325436984164,0.0035516407806426287,6.872275928131774
C11307420,decoy,0,11.826873779296877,0.9220114696694472,0.003342778654769063,6.892680144601892
C09789683,decoy,0,11.364434242248535,0.9842918924464603,0.00401273975148797,6.86729201360587
C23788863,decoy,0,10.670641899108888,0.9824080203889682,0.0038787268567830324,6.9122656693419255
C63671410,decoy,0,10.79604434967041,0.9908457308223448,0.003270578570663929,6.850511637768631
C23337908,decoy,0,12.53597640991211,0.966270261091766,0.003938153851777315,6.838421222712483
C67585306,decoy,0,11.795137405395508,0.9947894468415862,0.00444547226652503,6.868620265279596
C53123550,decoy,0,11.550612449645996,0.9363580716974892,0.004695145878940821,6.936321990175163
C11350721,decoy,0,11.189813613891602,0.9671987280793137,0.0037071360275149345,6.892068326816826
C38915295,decoy,0,11.592033386230469,0.9862213637189435,0.0033517784904688597,6.9729035238077435
C06410154,decoy,0,11.006301879882812,0.9919492870803079,0.0037200364749878645,6.905828241374979
C24527655,decoy,0,10.943010330200195,0.9210861213309371,0.004377687815576792,6.904615693434831
C63920246,decoy,0,10.751419067382812,0.9713468928114528,0.003667285665869713,6.909630207938392
C04508359,decoy,0,10.91905689239502,0.9487346396473012,0.0029845659155398607,6.892097360547609
C23131312,decoy,0,11.50446319580078,0.9322723432830825,0.003669980214908719,6.832154773509625
C24988917,decoy,0,11.572087287902832,0.980987470379842,0.004142565652728081,6.891623179170144
C58924795,decoy,0,11.66171646118164,0.9794734841652698,0.004211056511849165,6.923321722094146
C14539575,decoy,0,11.57396125793457,0.9517332364567734,0.004029792733490467,6.916137911978073
C29050003,decoy,0,10.841374397277832,0.9399901104214361,0.005047441925853491,6.895429611780246
C07724673,decoy,0,11.163300514221191,0.9459433160974886,0.00519438786432147,6.911988873559428
C62875088,decoy,0,10.756266593933104,0.9750171678464257,0.0038872442673891783,6.828520936107906
C32623076,decoy,0,10.771349906921388,0.9770562291867433,0.0039031447377055883,6.894348961179504
C40386468,decoy,0,11.51174259185791,0.9183856593782014,0.006063912063837051,6.852150781143072
C21110241,decoy,0,11.741844177246094,0.9090131340825103,0.0031978769693523645,6.9080845166156575
C08747803,decoy,0,11.677577018737791,0.9849042577740467,0.003263397840783,6.859598483991199
C21298084,decoy,0,11.962651252746582,0.9868739713831673,0.0038666529580950737,6.915418442362995
C19893213,decoy,0,10.42463493347168,0.9879101271204652,0.004125216044485569,6.921866780633485
C66396321,decoy,0,11.621352195739746,0.9778510646264458,0.0032303014304488897,6.877151043879335
C67332890,decoy,0,11.625061988830566,0.9615358091066037,0.0041147577576339245,6.885724437712317
C35424534,decoy,0,11.29212760925293,0.9803420599158431,0.0028866836801171303,6.916479922503235
C25586107,decoy,0,11.527172088623049,0.9929657087779219,0.003761025844141841,6.879917240962688
C20210064,decoy,0,11.169108390808104,0.9805724668739005,0.003930209670215845,6.9215406221488305
C06135234,decoy,0,11.12104606628418,0.9842758329001251,0.00396899925544858,6.882507552821124
C39371217,decoy,0,12.300885200500488,0.9909726083994124,0.004783040843904018,6.8930789171707145
C48605316,decoy,0,10.49879264831543,0.9753556459937168,0.0047431825660169125,6.8535515579269966
C55334367,decoy,0,11.542799949645996,0.9457588737448169,0.0028921349439769983,6.905675342675156
C37328330,decoy,0,11.21616268157959,0.9715838975905592,0.004788038786500692,6.91359729786028
C00319977,decoy,0,11.520112037658691,0.9505912456511529,0.002769268350675702,6.931417334233905
C47340747,decoy,0,10.821294784545898,0.9849107036810854,0.0030659751500934362,6.903172166743461
C04219524,decoy,0,11.50471305847168,0.990244940002543,0.0042502302676439285,6.904451401637763
C64428204,decoy,0,10.735546112060549,0.9811191197866913,0.0027617395389825106,6.91743371143227
C13637734,decoy,0,11.923415184020996,0.993331605451581,0.003889945335686207,6.898754887427646
C33428995,decoy,0,10.781785011291504,0.9877783227037852,0.005326570477336645,6.850635784292276
C06162457,decoy,0,11.602992057800291,0.9103652586740173,0.004715999122709036,6.925099187384558
C09123780,decoy,0,10.836549758911133,0.9829297297885747,0.003392767161130905,6.953816051801939
C65882725,decoy,0,11.447161674499512,0.9249575006785752,0.00334886834025383,6.880118124097986
C16231252,decoy,0,11.81090259552002,0.9790830164517954,0.0031314922962337732,6.893785983771482
C65475712,decoy,0,10.568765640258787,0.9869698381324095,0.003032958135008812,6.906934007215753
C00841911,decoy,0,11.732717514038086,0.9699685508050481,0.003051302395761013,6.910712539264278
C09227607,decoy,0,11.9124174118042,0.9507754959445319,0.00445560785010457,6.939569483395795
C34835409,decoy,0,10.65241241455078,0.9970715345015344,0.003838651580736041,6.879505037090482
C17156186,decoy,0,11.452462196350098,0.978788822893067,0.002486577956005931,6.974052133899192
C65479686,decoy,0,11.240208625793455,0.9881089372966655,0.0048006754368543625,6.866786659038111
C11789528,decoy,0,10.43068504333496,0.9809444517607924,0.0036355573683977127,6.9236342984105566
C05748509,decoy,0,11.132258415222168,0.9807731628842546,0.003764728782698512,6.910103098932015
C32753384,decoy,0,11.44358253479004,0.9884416842166679,0.0042947703041136265,6.8682491610594125
C09529811,decoy,0,11.265645027160645,0.9936535802748531,0.003782336600124836,6.9004644369274555
C10624774,decoy,0,11.414251327514648,0.986440068395586,0.003256597789004445,6.892050751685475
C49464211,decoy,0,11.465929985046388,0.9596047990906158,0.005616283044219017,6.849633114165236
C09347113,decoy,0,11.651216506958008,0.9321483679752504,0.0030135943088680506,6.903302219200861
C62766424,decoy,0,11.5115385055542,0.9862610126890968,0.003510578302666545,6.856926177607629
C29767763,decoy,0,11.205727577209473,0.9777244183603647,0.0032592059578746557,6.8551623986082575
C39668430,decoy,0,11.036016464233398,0.990428520915761,0.0030725908000022173,6.915885616599413
C66675396,decoy,0,11.144248962402344,0.9892011656452047,0.003684842959046364,6.926321822207923
C37289618,decoy,0,10.853106498718262,0.9653487765952697,0.003718464868143201,6.844671873560009
C63152159,decoy,0,11.355841636657717,0.9945253089262212,0.004224943462759256,6.871279478752951
C43119707,decoy,0,11.64140796661377,0.9863398953043673,0.003319826675578952,6.955713727239132
C39364668,decoy,0,10.475730895996094,0.9637956080647458,0.0036285019014030695,6.895334119727863
C39793619,decoy,0,10.963685989379885,0.9734026332768919,0.0035192444920539856,6.833143518719668
C14739343,decoy,0,10.543828010559082,0.9567246431815433,0.0030682121869176626,6.903954289907045
C40313383,decoy,0,11.432222366333008,0.985007040594955,0.004045916721224785,6.935865612769809
C04176432,decoy,0,10.974308967590332,0.9769940421514217,0.002888175891712308,6.928353780799965
C10125583,decoy,0,11.696578025817873,0.9793058158276496,0.0028761320281773806,6.908276202795733
C63664055,decoy,0,11.646692276000977,0.9898093260061757,0.0036678779870271683,6.8941739217310065
C12683503,decoy,0,11.444873809814451,0.9692315994814568,0.003042876487597823,6.915396742384883
C39460348,decoy,0,11.637269973754885,0.9903097583469112,0.004232532810419798,6.910135513858979
C04217317,decoy,0,10.587005615234377,0.9695337886076976,0.002764106960967183,6.927127531347457
C16074791,decoy,0,11.142378807067873,0.9936334396409364,0.003673599101603031,6.899213520303482
C10698964,decoy,0,11.58046531677246,0.9855776315614011,0.003505907952785492,6.9031164580330096
C39637345,decoy,0,11.04211711883545,0.9853584460057675,0.003634729655459523,6.919229080963208
C35361452,decoy,0,10.810769081115724,0.9315099418312738,0.005048750434070826,6.895883910207023
C35523525,decoy,0,10.882570266723633,0.979553551303113,0.004156490322202444,6.89834593939761
C09090678,decoy,0,11.413968086242676,0.9572546195981875,0.004469348583370447,6.874350727984451
C28678045,decoy,0,11.46157455444336,0.9484089041370416,0.00333183235488832,6.875123364910755
C16653015,decoy,0,11.546204566955566,0.9944670767778502,0.0038429086562246084,6.878931154381447
C32603007,decoy,0,11.74476432800293,0.9124144348043105,0.00377524271607399,6.851796080608933
C25415561,decoy,0,11.322364807128906,0.9304464565848659,0.0028588830027729273,6.960758964731348
C66250809,decoy,0,11.437280654907228,0.9770812227136431,0.003287042723968625,6.923175413611652
C14255200,decoy,0,11.784830093383787,0.9936115100891231,0.0038889467250555754,6.877034996375819
C01477630,decoy,0,12.075949668884276,0.9515457983064051,0.0028224799316376448,6.925087326034522
C14988957,decoy,0,10.641114234924316,0.9793380054104515,0.00402345834299922,6.873047671696396
C09189913,decoy,0,11.788392066955566,0.9351406872918396,0.0035036709159612656,6.976860795715425
C39593002,decoy,0,11.752873420715332,0.9493887389992147,0.003310268511995673,6.8882678738075835
C12007914,decoy,0,11.697272300720217,0.9003270591872047,0.0030520714353770018,6.9281886194140405
C58474757,decoy,0,10.774154663085938,0.907963900564888,0.0055632456205785275,6.792451417146816
C60363281,decoy,0,11.84360122680664,0.9707694423580799,0.003944694064557552,6.9059693117113445
C38914972,decoy,0,10.410083770751951,0.9940509937579795,0.00436697481200099,6.8688492440017415
C08709514,decoy,0,11.372084617614746,0.9910008730943041,0.004193377215415239,6.8707626394407875
C49060132,decoy,0,11.668814659118652,0.9917234113842981,0.003667178563773632,6.883823603086145
C08742555,decoy,0,10.555387496948242,0.9751738770791613,0.004411058966070414,6.876119022074402
C36502225,decoy,0,10.640430450439451,0.9782310204775013,0.002936065196990967,6.904824661186123
C65967103,decoy,0,11.056690216064451,0.9837151878429299,0.0028899358585476875,6.906416492973768
C12703038,decoy,0,11.886710166931152,0.9888608411977228,0.004944799933582544,6.911998487813867
C09052042,decoy,0,11.747694969177246,0.9909183859544473,0.0031756553798913956,6.873735457717079
C08811462,decoy,0,11.209517478942873,0.9914667332309046,0.004550229292362928,6.8342517362011455
C38806115,decoy,0,10.65934944152832,0.9915025839655741,0.0037178967613726854,6.924204831455884
C03289129,decoy,0,10.849534034729004,0.9854698695568888,0.0032490494195371866,6.922823957499439
C08876618,decoy,0,11.474684715270996,0.9804405213934282,0.003038940718397498,6.916382455646496
C39110391,decoy,0,10.64810562133789,0.9894515449614059,0.003804660402238369,6.882031055847329
C18249795,decoy,0,11.469449043273926,0.907779099592532,0.00368286669254303,6.838748807006755
C13915021,decoy,0,11.542280197143556,0.9928141882327521,0.004095788113772869,6.907129731168611
C67231210,decoy,0,11.539042472839355,0.9923721178148244,0.003821236314252019,6.87806354267129
C36642524,decoy,0,11.910200119018556,0.9597031694203911,0.0030208518728613853,6.887352972417215
C59804821,decoy,0,10.529829025268556,0.9654954057651614,0.0038699135184288025,6.937262531295961
C65200164,decoy,0,11.88256549835205,0.9768860112099492,0.00407992722466588,6.869772379336703
C65298388,decoy,0,11.189440727233888,0.9774350982582346,0.004043142776936293,6.862267915568889
C36156564,decoy,0,11.89173984527588,0.9571274037513996,0.005392240360379219,6.894393981278666
C36122264,decoy,0,11.692694664001465,0.989515756988071,0.0047027538530528545,6.860338241946547
C45602183,decoy,0,11.981016159057615,0.9793419891379737,0.0025871889665722847,6.9557498860574185
C39709157,decoy,0,11.264297485351562,0.9390194452107471,0.002879803068935871,6.937903743291241
C19221786,decoy,0,12.34648895263672,0.974810932848334,0.003636995330452919,6.929647822535723
C05896427,decoy,0,12.018035888671877,0.9444935620324517,0.004868862219154835,6.881508266632585
C13134091,decoy,0,11.142084121704102,0.9944904635687133,0.004297907464206219,6.9067144826336495
C64215319,decoy,0,10.805280685424805,0.9976216151256928,0.004167343024164438,6.870794127247031
C06142737,decoy,0,11.671683311462402,0.9880070231145408,0.004808796104043722,6.878130416006355
C36316055,decoy,0,10.934562683105469,0.9867172514814596,0.0031578000634908676,6.889973445525743
C15988690,decoy,0,11.286827087402344,0.9891593685219905,0.004437718540430069,6.874144162239994
C35486713,decoy,0,10.812949180603027,0.9603987116148761,0.003211547387763858,6.9242795160064095
C39769050,decoy,0,11.041337013244627,0.9791185071917822,0.0032793935388326645,6.9047929556147265
C64653807,decoy,0,10.992420196533203,0.9849751400241118,0.0032613680232316256,6.869866279719432
C00828288,decoy,0,10.70055866241455,0.9886386240804813,0.0028039722237735987,6.918483439818202
C10244910,decoy,0,11.563007354736328,0.9374460627965132,0.003533261129632592,6.909548132824514
C21962702,decoy,0,11.803295135498049,0.9906242394351278,0.003661626949906349,6.8843601496459685
C12531465,decoy,0,11.04328155517578,0.8727971368494002,0.00607842905446887,6.802087366185594
C63752779,decoy,0,11.265568733215332,0.9740082188336859,0.0029078032821416855,6.91696981503123
C06506953,decoy,0,11.366617202758787,0.9831632498913495,0.002603687811642885,6.936974113352436
C12523502,decoy,0,10.984630584716797,0.9905916126046733,0.003846416249871254,6.897793824944406
C34618050,decoy,0,10.991823196411133,0.9248864826181267,0.008790695108473301,6.828967836728623
C15277516,decoy,0,11.587776184082031,0.990891972655971,0.004217610228806734,6.900419901279707
C35744170,decoy,0,11.90919303894043,0.9825529340123126,0.002890799893066287,6.9138662139181974
C19192936,decoy,0,11.69025993347168,0.974840881918972,0.0031297027599066496,6.908495149080334
C58236560,decoy,0,11.81434440612793,0.9731184472983455,0.002752462634816766,6.915119598543656
C02329037,decoy,0,11.849846839904783,0.9846060256938933,0.00451695267111063,6.925707788935961
C59287141,decoy,0,11.08489227294922,0.9686107350640436,0.0046358355320990086,6.912412818388405
C15218244,decoy,0,11.841025352478027,0.9506089328153255,0.005726344883441925,6.898744085379228
C01294390,decoy,0,10.913762092590332,0.952324476835484,0.0034479943569749594,6.843128141040575
C59146706,decoy,0,11.91999626159668,0.983805584236384,0.0038007237017154694,6.900664129025444
C20190312,decoy,0,11.043853759765623,0.9114122348676197,0.0036644330248236656,6.857938332016255
C40043554,decoy,0,10.78767204284668,0.9623680566059035,0.0029424140229821205,6.950347983959269
C13064685,decoy,0,11.534302711486816,0.986077535915976,0.0038105177227407694,6.935774196666662
C16647604,decoy,0,10.606377601623535,0.9741930727269617,0.0050021568313241005,6.8296593579697
C64808592,decoy,0,11.240144729614258,0.9902965076173843,0.0044973124749958515,6.89243464087096
C13065090,decoy,0,11.135004043579102,0.9902501252908847,0.0037565305829048157,6.926430379183456
C20418870,decoy,0,11.058314323425291,0.9900986198492256,0.004037721548229456,6.835253593690098
C35778715,decoy,0,11.517690658569336,0.946578091797045,0.005470879841595888,6.848481281003927
C21707766,decoy,0,11.158944129943848,0.9511356672698679,0.005400667432695627,6.850943370575102
C20352598,decoy,0,11.868135452270508,0.9829663195939233,0.005233278963714838,6.900499381171125
C35777194,decoy,0,11.39730739593506,0.9562062374452324,0.002869284013286233,6.956820612905196
C02241486,decoy,0,10.990102767944336,0.9381618402973104,0.0029238483402878046,6.902672895389691
C12194583,decoy,0,10.828811645507812,0.9766918521248038,0.004293357953429222,6.896540017099953
C14605463,decoy,0,12.568354606628418,0.965064415920336,0.004945392720401287,6.920544648198863
C22986759,decoy,0,11.264875411987305,0.9878497690770964,0.0032576490193605423,6.924078070242416
C37136694,decoy,0,10.72880744934082,0.9842464225766739,0.003129810793325305,6.87331289484744
C36156826,decoy,0,11.87060260772705,0.9913447326132475,0.003913790453225374,6.883681607163493
C15911006,decoy,0,11.769136428833008,0.9885262611815554,0.004382811952382326,6.882873913495091
C58247739,decoy,0,11.849454879760742,0.9931793065305348,0.0034472851548343897,6.902347632202211
C04571588,decoy,0,11.366033554077148,0.9795872286281998,0.003961556125432253,6.889436175199879
C38661346,decoy,0,10.930590629577637,0.949201763716684,0.005341988522559404,6.905538826843733
C02151836,decoy,0,10.828780174255373,0.9936589969740001,0.004897672217339277,6.835877758108136
C06198480,decoy,0,11.544472694396973,0.9782091221557049,0.004257033113390207,6.921662192731445
C39693523,decoy,0,10.453612327575684,0.9882665240041474,0.0036290427669882774,6.866734340904227
C40110787,decoy,0,10.410595893859863,0.9345413571187662,0.0029661955777555704,6.926594216784066
C36660351,decoy,0,11.830358505249023,0.9567324806238022,0.0031601611990481615,6.8924472515999895
C63165372,decoy,0,11.351391792297363,0.9737570085367953,0.0031725820153951645,6.88323923116965
C65190361,decoy,0,11.67590045928955,0.9921702588697449,0.0032023396342992783,6.938711528305549
C37332138,decoy,0,11.136993408203123,0.9778548418482941,0.003019465832039714,6.863901903835921
C11224075,decoy,0,11.382429122924805,0.9969071439946591,0.003973591607064009,6.821473990040255
C06148933,decoy,0,11.38652515411377,0.9877150979982596,0.0034806730691343546,6.950829271718556
C36003053,decoy,0,11.202567100524902,0.9805738885740194,0.003102109534665942,6.870736595370044
C36284355,decoy,0,10.987215995788574,0.981598310470946,0.003270900109782815,6.8788694533746
C39684159,decoy,0,10.728639602661133,0.9866032780309671,0.0034237706568092108,6.879125950479954
C33258510,decoy,0,10.428590774536133,0.9366023590118537,0.0029926036950200796,6.904274136578369
C09272745,decoy,0,10.683863639831545,0.9900395603167986,0.0037533945869654417,6.903929685146191
C18113945,decoy,0,10.599966049194336,0.8871305815654073,0.009137124754488468,6.847349257126587
C20513342,decoy,0,12.822013854980469,0.9890060256672534,0.0030933062080293894,6.924422065213506
C41583845,decoy,0,11.157753944396973,0.9819644264862614,0.004231015220284462,6.889335288536512
C36028065,decoy,0,10.935730934143066,0.9426078524967856,0.005003591533750296,6.849106286149823
C63652893,decoy,0,10.935985565185549,0.9883588346476482,0.003902370110154152,6.859823004172656
C01362051,decoy,0,10.483495712280272,0.9777912044097677,0.004750596825033426,6.8719291809132805
C20644861,decoy,0,11.553050994873049,0.9676570178100101,0.003410065546631813,6.950028829176231
C42561287,decoy,0,10.98297882080078,0.9798620917248514,0.0029434894677251577,6.8865158572429195
C38631948,decoy,0,10.59286117553711,0.9061294632199928,0.0032929324079304934,6.887993575600952
C12934129,decoy,0,10.342604637145996,0.9633447636453393,0.0041075763292610645,6.961079220462853
C43772526,decoy,0,10.844788551330566,0.8498238620310625,0.007509931921958923,6.866746248043378
C62845498,decoy,0,10.547670364379885,0.9537585839900952,0.005328645929694176,6.827134952827548
C34830170,decoy,0,11.023477554321287,0.9902689344978184,0.004906298127025366,6.836414051295955
C27531781,decoy,0,11.212092399597168,0.9496875819980728,0.003227445064112544,6.912340005439473
C39692638,decoy,0,11.776041030883787,0.9948818333739913,0.0038885276298969984,6.8946739121016645
C46710012,decoy,0,10.97404670715332,0.9782582294804136,0.005296686664223671,6.9083844716795175
C31038511,decoy,0,12.181924819946287,0.9916793393784769,0.0037407176569104195,6.891576229487457
C20442216,decoy,0,11.807310104370115,0.9809187441796153,0.0044114175252616405,6.8759405850789275
C06193801,decoy,0,11.473319053649902,0.9796366869078265,0.0031677326187491417,6.92854352424761
C60427162,decoy,0,11.682120323181152,0.9218830328642088,0.004271300043910742,6.927584028033863
C09271232,decoy,0,10.893231391906738,0.9702939971529225,0.004513230640441179,6.889921517998287
C32446731,decoy,0,10.67529582977295,0.9808142833220661,0.0034484602510929108,6.8968383850990485
C11854828,decoy,0,11.075887680053713,0.9704042779958295,0.0031094772275537252,6.914162294509671
C09502944,decoy,0,11.822999000549316,0.9490792733809151,0.0032831605058163404,6.9707042879375765
C39686649,decoy,0,10.734326362609863,0.9908418413039211,0.004272921476513147,6.888702257635106
C36519091,decoy,0,10.930062294006348,0.977365042325748,0.004222072660923004,6.85942793582686
C47168495,decoy,0,11.4866943359375,0.994627851497578,0.0035040955990552902,6.887007453627418
C24899324,decoy,0,11.645018577575684,0.968790851196648,0.004276445601135492,6.907064692569991
C49464304,decoy,0,10.452613830566406,0.9167677876361823,0.005603109952062368,6.899441122106967
C36601890,decoy,0,10.569249153137209,0.9716297556158686,0.0027162767946720123,6.930946579932563
C53632978,decoy,0,11.074960708618164,0.9646345031039518,0.004487777594476938,6.8791867237675
C05953571,decoy,0,11.835336685180664,0.9780759384429618,0.002937467535957694,6.989406861271031
C33810556,decoy,0,11.174142837524414,0.9464866889225189,0.005853024777024984,6.890196985913816
C20497254,decoy,0,10.943859100341797,0.9958410481110982,0.004406636115163565,6.828575521592077
C31835543,decoy,0,11.69323444366455,0.9307923030332549,0.004306217655539513,6.890578656050647
C57933002,decoy,0,10.931732177734377,0.9771488631754172,0.004141911864280701,6.875524954358313
C35462892,decoy,0,11.592069625854492,0.9462778496577299,0.003684385446831584,6.967673941507748
C15956621,decoy,0,11.912232398986816,0.9918794209779148,0.0030678699258714914,6.922119952168602
C13500577,decoy,0,11.628575325012209,0.9832679686604251,0.0030398399103432894,6.947091232815346
C63732971,decoy,0,10.80978012084961,0.982111229793863,0.003645313670858741,6.864570104606122
C16478521,decoy,0,11.659642219543455,0.9652890246624575,0.00418394198641181,6.9233008739155295
C64042780,decoy,0,10.55319881439209,0.9611547260445192,0.004432347137480974,6.916202307674658
C40408644,decoy,0,10.430655479431152,0.9831864234778251,0.00310149067081511,6.89099403322335
C63557057,decoy,0,11.12811279296875,0.9748917955256751,0.003754315199330449,6.870245433884513
C39688762,decoy,0,10.761377334594728,0.986949916885653,0.003150087082758546,6.894198933703694
C36066426,decoy,0,13.039039611816406,0.9802960625620003,0.003326545702293515,6.886691689531498
C54163298,decoy,0,11.353413581848145,0.8879185734876242,0.005038777831941843,6.926356796783301
C02457860,decoy,0,10.95273780822754,0.9508401612320976,0.00550405727699399,6.900284910153858
C19806344,decoy,0,11.177797317504885,0.99334775643895,0.004274525213986635,6.818700014137765
C10908762,decoy,0,10.699592590332031,0.9670949879635484,0.002652948722243309,6.939958096079081
C02396428,decoy,0,11.773223876953123,0.9428311276977284,0.004146037623286247,6.924721170028905
C40636081,decoy,0,10.63983917236328,0.9572748647104232,0.004313123412430286,6.8505779827093916
C39595362,decoy,0,10.71219253540039,0.9928414153531432,0.003549061482772231,6.91194274864443
C01373419,decoy,0,11.413050651550291,0.9484394687283755,0.0027043353766202927,6.9374618977966405
C37866349,decoy,0,12.063796997070312,0.9872503485425012,0.0036888588219881058,6.874375780930226
C39700611,decoy,0,11.643744468688965,0.9923368527962594,0.004493419546633959,6.8560145364264296
C11705754,decoy,0,11.644635200500488,0.9889609809547525,0.0030094534158706665,6.925532066089845
C67211611,decoy,0,10.5568265914917,0.9796969740245002,0.0032691778615117073,6.881903658649021
C07049270,decoy,0,11.02701187133789,0.9631151870544994,0.004119974095374346,6.939666564982673
C45329773,decoy,0,11.117228507995604,0.9871612598260691,0.003960588481277227,6.936237749643805
C12090163,decoy,0,11.438727378845217,0.9710036688372606,0.0038007989060133696,6.935271197253199
C36694867,decoy,0,10.793878555297852,0.9537608266003328,0.005445821676403284,6.886006798319041
C41262316,decoy,0,10.49105167388916,0.9708108843595662,0.00433052284643054,6.8349481622999395
C12860729,decoy,0,11.057010650634766,0.9927110128631984,0.0033744105603545904,6.9063638959165115
C63694186,decoy,0,10.952987670898438,0.9748246446506416,0.0033545142505317926,6.869540199744087
C43746583,decoy,0,10.616835594177246,0.9768160124806035,0.003452465869486332,6.836264903117051
C52879865,decoy,0,11.100096702575684,0.9525807362943916,0.003099578432738781,6.899700909272919
C38701981,decoy,0,11.520255088806152,0.9883927531278199,0.0033413369674235582,6.926713632620845
C09783893,decoy,0,11.424166679382324,0.9879060933973863,0.004818192217499018,6.855560762113129
C39664968,decoy,0,10.72169303894043,0.9945136846138434,0.003648921148851514,6.891283690729601
C08891699,decoy,0,11.193317413330078,0.9892679880690666,0.0034353684168308973,6.880128161917731
C40529618,decoy,0,10.614055633544922,0.9732388785430978,0.0027835380751639605,6.901331605630412
C28679171,decoy,0,11.857630729675291,0.9885006517886037,0.003782312385737896,6.907899807235397
C28864152,decoy,0,11.252973556518556,0.932025169757577,0.008844691328704357,6.866973233862815
C13064623,decoy,0,11.362836837768556,0.9891458050691825,0.0037099020555615425,6.941134093399137
C36556352,decoy,0,10.767828941345217,0.9758314412517595,0.002986673265695572,6.964609624091814
C43301624,decoy,0,11.051673889160156,0.9170060869239822,0.007431454490870237,6.795119487430878
C09019224,decoy,0,11.40085792541504,0.9774392775750835,0.0030938817653805017,6.875574875089338
C08920594,decoy,0,11.159954071044922,0.9864565029001942,0.0038286244962364435,6.899129898012805
C33115985,decoy,0,11.880940437316896,0.9844143987466265,0.003986826632171869,6.862329911816935
C01375443,decoy,0,11.258599281311035,0.9930131073724029,0.0035994492936879396,6.929397066505096
C38595959,decoy,0,11.108652114868164,0.988922668345502,0.0033527975901961327,6.8531799234373505
C40023891,decoy,0,10.855267524719238,0.9707748173698495,0.004324726294726133,6.874103646110104
C17749652,decoy,0,11.013982772827148,0.918748137409314,0.0032515721395611763,6.890904819133229
C09309420,decoy,0,11.39223575592041,0.9397202904249369,0.0030482886359095573,6.941717121521512
C33122862,decoy,0,11.69643783569336,0.9894300750692813,0.0030529119540005922,6.923400438610853
C41600422,decoy,0,10.963080406188965,0.9802342875975382,0.004064512904733419,6.901995069672365
C42909941,decoy,0,11.803709030151367,0.9672071917118357,0.0043689110316336155,6.959872801092142
C08591019,decoy,0,10.731460571289062,0.93078356509643,0.0046905954368412495,6.894121811462948
C35167360,decoy,0,10.902118682861328,0.9785743983319246,0.002822365378960967,6.909343192946838
C35933506,decoy,0,10.954290390014648,0.9869819598549221,0.0037416277918964624,6.906019623277379
C09361158,decoy,0,10.968588829040527,0.9746621095865506,0.004261527676135302,6.900274993500158
C40376300,decoy,0,10.68104076385498,0.9185054737423034,0.0025825181510299444,6.980524538792792
C39674607,decoy,0,10.928600311279297,0.9831884912967354,0.0037056657020002604,6.889244382477072
C08978292,decoy,0,11.403730392456056,0.9821158554034597,0.0037099483888596296,6.9402072435260855
C40900545,decoy,0,10.674381256103516,0.9801839199431924,0.0035270042717456818,6.8657398285077615
C09009303,decoy,0,11.482065200805664,0.9915213289913277,0.004017708357423544,6.86022061208706
C09545852,decoy,0,12.063182830810549,0.9565532775163667,0.004839219152927399,6.871350511958556
C39636680,decoy,0,10.793379783630373,0.981937092377256,0.003232664195820689,6.938798987636658
C02923141,decoy,0,10.404061317443848,0.9836051666733243,0.003941137809306383,6.800915078263112
C44021336,decoy,0,11.44699764251709,0.9579586684137459,0.006385012064129114,6.804166989335414
C33040257,decoy,0,10.949113845825195,0.9940133978031221,0.0038901623338460922,6.877933555257445
C62990948,decoy,0,11.367575645446776,0.9288703228050544,0.004987660795450211,6.896422616609636
C22373393,decoy,0,11.97305965423584,0.9862271396539969,0.002688709646463394,6.956176785179634
